"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|AT"
"23.04.2022 09:00 - 23.04.2022 09:15","150.18","EUR"
"23.04.2022 09:15 - 23.04.2022 09:30","140.68","EUR"
"23.04.2022 09:30 - 23.04.2022 09:45","149.94","EUR"
"23.04.2022 09:45 - 23.04.2022 10:00","113.15","EUR"
"23.04.2022 10:00 - 23.04.2022 10:15","140.10","EUR"
"23.04.2022 10:15 - 23.04.2022 10:30","130.10","EUR"
"23.04.2022 10:30 - 23.04.2022 10:45","115.10","EUR"
"23.04.2022 10:45 - 23.04.2022 11:00","137.14","EUR"
"23.04.2022 11:00 - 23.04.2022 11:15","130.10","EUR"
"23.04.2022 11:15 - 23.04.2022 11:30","150.03","EUR"
"23.04.2022 11:30 - 23.04.2022 11:45","136.61","EUR"
"23.04.2022 11:45 - 23.04.2022 12:00","124.37","EUR"
"23.04.2022 12:00 - 23.04.2022 12:15","190.00","EUR"
"23.04.2022 12:15 - 23.04.2022 12:30","144.91","EUR"
"23.04.2022 12:30 - 23.04.2022 12:45","113.15","EUR"
"23.04.2022 12:45 - 23.04.2022 13:00","99.91","EUR"
"23.04.2022 13:00 - 23.04.2022 13:15","156.07","EUR"
"23.04.2022 13:15 - 23.04.2022 13:30","129.95","EUR"
"23.04.2022 13:30 - 23.04.2022 13:45","116.47","EUR"
"23.04.2022 13:45 - 23.04.2022 14:00","109.93","EUR"
"23.04.2022 14:00 - 23.04.2022 14:15","129.91","EUR"
"23.04.2022 14:15 - 23.04.2022 14:30","113.15","EUR"
"23.04.2022 14:30 - 23.04.2022 14:45","113.15","EUR"
"23.04.2022 14:45 - 23.04.2022 15:00","108.80","EUR"
"23.04.2022 15:00 - 23.04.2022 15:15","109.98","EUR"
"23.04.2022 15:15 - 23.04.2022 15:30","113.15","EUR"
"23.04.2022 15:30 - 23.04.2022 15:45","113.15","EUR"
"23.04.2022 15:45 - 23.04.2022 16:00","115.78","EUR"
"23.04.2022 16:00 - 23.04.2022 16:15","89.99","EUR"
"23.04.2022 16:15 - 23.04.2022 16:30","113.15","EUR"
"23.04.2022 16:30 - 23.04.2022 16:45","121.37","EUR"
"23.04.2022 16:45 - 23.04.2022 17:00","146.78","EUR"
"23.04.2022 17:00 - 23.04.2022 17:15","109.94","EUR"
"23.04.2022 17:15 - 23.04.2022 17:30","114.91","EUR"
"23.04.2022 17:30 - 23.04.2022 17:45","144.96","EUR"
"23.04.2022 17:45 - 23.04.2022 18:00","170.46","EUR"
"23.04.2022 18:00 - 23.04.2022 18:15","143.71","EUR"
"23.04.2022 18:15 - 23.04.2022 18:30","184.14","EUR"
"23.04.2022 18:30 - 23.04.2022 18:45","137.14","EUR"
"23.04.2022 18:45 - 23.04.2022 19:00","152.72","EUR"
"23.04.2022 19:00 - 23.04.2022 19:15","169.20","EUR"
"23.04.2022 19:15 - 23.04.2022 19:30","170.00","EUR"
"23.04.2022 19:30 - 23.04.2022 19:45","185.00","EUR"
"23.04.2022 19:45 - 23.04.2022 20:00","195.00","EUR"
"23.04.2022 20:00 - 23.04.2022 20:15","219.92","EUR"
"23.04.2022 20:15 - 23.04.2022 20:30","190.00","EUR"
"23.04.2022 20:30 - 23.04.2022 20:45","180.09","EUR"
"23.04.2022 20:45 - 23.04.2022 21:00","137.14","EUR"
"23.04.2022 21:00 - 23.04.2022 21:15","190.00","EUR"
"23.04.2022 21:15 - 23.04.2022 21:30","187.25","EUR"
"23.04.2022 21:30 - 23.04.2022 21:45","145.00","EUR"
"23.04.2022 21:45 - 23.04.2022 22:00","112.14","EUR"
"23.04.2022 22:00 - 23.04.2022 22:15","170.00","EUR"
"23.04.2022 22:15 - 23.04.2022 22:30","165.00","EUR"
"23.04.2022 22:30 - 23.04.2022 22:45","137.14","EUR"
"23.04.2022 22:45 - 23.04.2022 23:00","112.14","EUR"
"23.04.2022 23:00 - 23.04.2022 23:15","189.97","EUR"
"23.04.2022 23:15 - 23.04.2022 23:30","130.17","EUR"
"23.04.2022 23:30 - 23.04.2022 23:45","112.14","EUR"
"23.04.2022 23:45 - 24.04.2022 00:00","95.00","EUR"
"24.04.2022 00:00 - 24.04.2022 00:15","163.34","EUR"
"24.04.2022 00:15 - 24.04.2022 00:30","139.94","EUR"
"24.04.2022 00:30 - 24.04.2022 00:45","76.86","EUR"
"24.04.2022 00:45 - 24.04.2022 01:00","75.85","EUR"
"24.04.2022 01:00 - 24.04.2022 01:15","139.97","EUR"
"24.04.2022 01:15 - 24.04.2022 01:30","103.05","EUR"
"24.04.2022 01:30 - 24.04.2022 01:45","76.86","EUR"
"24.04.2022 01:45 - 24.04.2022 02:00","75.85","EUR"
"24.04.2022 02:00 - 24.04.2022 02:15","115.13","EUR"
"24.04.2022 02:15 - 24.04.2022 02:30","100.85","EUR"
"24.04.2022 02:30 - 24.04.2022 02:45","75.85","EUR"
"24.04.2022 02:45 - 24.04.2022 03:00","75.85","EUR"
"24.04.2022 03:00 - 24.04.2022 03:15","96.56","EUR"
"24.04.2022 03:15 - 24.04.2022 03:30","75.85","EUR"
"24.04.2022 03:30 - 24.04.2022 03:45","75.85","EUR"
"24.04.2022 03:45 - 24.04.2022 04:00","75.85","EUR"
"24.04.2022 04:00 - 24.04.2022 04:15","76.86","EUR"
"24.04.2022 04:15 - 24.04.2022 04:30","76.86","EUR"
"24.04.2022 04:30 - 24.04.2022 04:45","76.86","EUR"
"24.04.2022 04:45 - 24.04.2022 05:00","76.86","EUR"
"24.04.2022 05:00 - 24.04.2022 05:15","78.10","EUR"
"24.04.2022 05:15 - 24.04.2022 05:30","78.20","EUR"
"24.04.2022 05:30 - 24.04.2022 05:45","79.91","EUR"
"24.04.2022 05:45 - 24.04.2022 06:00","79.92","EUR"
"24.04.2022 06:00 - 24.04.2022 06:15","76.86","EUR"
"24.04.2022 06:15 - 24.04.2022 06:30","76.86","EUR"
"24.04.2022 06:30 - 24.04.2022 06:45","76.86","EUR"
"24.04.2022 06:45 - 24.04.2022 07:00","84.63","EUR"
"24.04.2022 07:00 - 24.04.2022 07:15","76.86","EUR"
"24.04.2022 07:15 - 24.04.2022 07:30","80.08","EUR"
"24.04.2022 07:30 - 24.04.2022 07:45","89.19","EUR"
"24.04.2022 07:45 - 24.04.2022 08:00","89.96","EUR"
"24.04.2022 08:00 - 24.04.2022 08:15","79.58","EUR"
"24.04.2022 08:15 - 24.04.2022 08:30","93.73","EUR"
"24.04.2022 08:30 - 24.04.2022 08:45","94.95","EUR"
"24.04.2022 08:45 - 24.04.2022 09:00","87.73","EUR"
"24.04.2022 09:00 - 24.04.2022 09:15","80.10","EUR"
"24.04.2022 09:15 - 24.04.2022 09:30","82.79","EUR"
"24.04.2022 09:30 - 24.04.2022 09:45","98.15","EUR"
"24.04.2022 09:45 - 24.04.2022 10:00","94.96","EUR"
"24.04.2022 10:00 - 24.04.2022 10:15","86.78","EUR"
"24.04.2022 10:15 - 24.04.2022 10:30","79.34","EUR"
"24.04.2022 10:30 - 24.04.2022 10:45","88.70","EUR"
"24.04.2022 10:45 - 24.04.2022 11:00","89.18","EUR"
"24.04.2022 11:00 - 24.04.2022 11:15","93.08","EUR"
"24.04.2022 11:15 - 24.04.2022 11:30","94.28","EUR"
"24.04.2022 11:30 - 24.04.2022 11:45","79.17","EUR"
"24.04.2022 11:45 - 24.04.2022 12:00","74.97","EUR"
"24.04.2022 12:00 - 24.04.2022 12:15","109.96","EUR"
"24.04.2022 12:15 - 24.04.2022 12:30","89.50","EUR"
"24.04.2022 12:30 - 24.04.2022 12:45","76.86","EUR"
"24.04.2022 12:45 - 24.04.2022 13:00","38.69","EUR"
"24.04.2022 13:00 - 24.04.2022 13:15","76.86","EUR"
"24.04.2022 13:15 - 24.04.2022 13:30","71.32","EUR"
"24.04.2022 13:30 - 24.04.2022 13:45","50.85","EUR"
"24.04.2022 13:45 - 24.04.2022 14:00","24.97","EUR"
"24.04.2022 14:00 - 24.04.2022 14:15","72.38","EUR"
"24.04.2022 14:15 - 24.04.2022 14:30","50.85","EUR"
"24.04.2022 14:30 - 24.04.2022 14:45","50.85","EUR"
"24.04.2022 14:45 - 24.04.2022 15:00","49.93","EUR"
"24.04.2022 15:00 - 24.04.2022 15:15","29.96","EUR"
"24.04.2022 15:15 - 24.04.2022 15:30","50.85","EUR"
"24.04.2022 15:30 - 24.04.2022 15:45","76.86","EUR"
"24.04.2022 15:45 - 24.04.2022 16:00","66.32","EUR"
"24.04.2022 16:00 - 24.04.2022 16:15","35.70","EUR"
"24.04.2022 16:15 - 24.04.2022 16:30","59.99","EUR"
"24.04.2022 16:30 - 24.04.2022 16:45","89.96","EUR"
"24.04.2022 16:45 - 24.04.2022 17:00","120.38","EUR"
"24.04.2022 17:00 - 24.04.2022 17:15","64.22","EUR"
"24.04.2022 17:15 - 24.04.2022 17:30","100.85","EUR"
"24.04.2022 17:30 - 24.04.2022 17:45","154.93","EUR"
"24.04.2022 17:45 - 24.04.2022 18:00","185.00","EUR"
"24.04.2022 18:00 - 24.04.2022 18:15","104.04","EUR"
"24.04.2022 18:15 - 24.04.2022 18:30","115.85","EUR"
"24.04.2022 18:30 - 24.04.2022 18:45","195.64","EUR"
"24.04.2022 18:45 - 24.04.2022 19:00","225.00","EUR"
"24.04.2022 19:00 - 24.04.2022 19:15","131.86","EUR"
"24.04.2022 19:15 - 24.04.2022 19:30","181.87","EUR"
"24.04.2022 19:30 - 24.04.2022 19:45","225.00","EUR"
"24.04.2022 19:45 - 24.04.2022 20:00","225.00","EUR"
"24.04.2022 20:00 - 24.04.2022 20:15","202.41","EUR"
"24.04.2022 20:15 - 24.04.2022 20:30","215.00","EUR"
"24.04.2022 20:30 - 24.04.2022 20:45","215.00","EUR"
"24.04.2022 20:45 - 24.04.2022 21:00","135.08","EUR"
"24.04.2022 21:00 - 24.04.2022 21:15","139.95","EUR"
"24.04.2022 21:15 - 24.04.2022 21:30","233.80","EUR"
"24.04.2022 21:30 - 24.04.2022 21:45","195.00","EUR"
"24.04.2022 21:45 - 24.04.2022 22:00","160.00","EUR"
"24.04.2022 22:00 - 24.04.2022 22:15","215.00","EUR"
"24.04.2022 22:15 - 24.04.2022 22:30","220.00","EUR"
"24.04.2022 22:30 - 24.04.2022 22:45","160.06","EUR"
"24.04.2022 22:45 - 24.04.2022 23:00","140.95","EUR"
"24.04.2022 23:00 - 24.04.2022 23:15","243.80","EUR"
"24.04.2022 23:15 - 24.04.2022 23:30","205.00","EUR"
"24.04.2022 23:30 - 24.04.2022 23:45","119.75","EUR"
"24.04.2022 23:45 - 25.04.2022 00:00","107.46","EUR"
"25.04.2022 00:00 - 25.04.2022 00:15","197.45","EUR"
"25.04.2022 00:15 - 25.04.2022 00:30","196.44","EUR"
"25.04.2022 00:30 - 25.04.2022 00:45","179.94","EUR"
"25.04.2022 00:45 - 25.04.2022 01:00","159.99","EUR"
"25.04.2022 01:00 - 25.04.2022 01:15","196.44","EUR"
"25.04.2022 01:15 - 25.04.2022 01:30","184.99","EUR"
"25.04.2022 01:30 - 25.04.2022 01:45","169.86","EUR"
"25.04.2022 01:45 - 25.04.2022 02:00","158.86","EUR"
"25.04.2022 02:00 - 25.04.2022 02:15","196.44","EUR"
"25.04.2022 02:15 - 25.04.2022 02:30","183.16","EUR"
"25.04.2022 02:30 - 25.04.2022 02:45","174.97","EUR"
"25.04.2022 02:45 - 25.04.2022 03:00","144.28","EUR"
"25.04.2022 03:00 - 25.04.2022 03:15","179.94","EUR"
"25.04.2022 03:15 - 25.04.2022 03:30","171.53","EUR"
"25.04.2022 03:30 - 25.04.2022 03:45","167.62","EUR"
"25.04.2022 03:45 - 25.04.2022 04:00","174.90","EUR"
"25.04.2022 04:00 - 25.04.2022 04:15","149.96","EUR"
"25.04.2022 04:15 - 25.04.2022 04:30","171.33","EUR"
"25.04.2022 04:30 - 25.04.2022 04:45","196.44","EUR"
"25.04.2022 04:45 - 25.04.2022 05:00","197.45","EUR"
"25.04.2022 05:00 - 25.04.2022 05:15","114.99","EUR"
"25.04.2022 05:15 - 25.04.2022 05:30","197.45","EUR"
"25.04.2022 05:30 - 25.04.2022 05:45","239.93","EUR"
"25.04.2022 05:45 - 25.04.2022 06:00","278.91","EUR"
"25.04.2022 06:00 - 25.04.2022 06:15","144.96","EUR"
"25.04.2022 06:15 - 25.04.2022 06:30","204.57","EUR"
"25.04.2022 06:30 - 25.04.2022 06:45","288.03","EUR"
"25.04.2022 06:45 - 25.04.2022 07:00","319.90","EUR"
"25.04.2022 07:00 - 25.04.2022 07:15","221.44","EUR"
"25.04.2022 07:15 - 25.04.2022 07:30","255.00","EUR"
"25.04.2022 07:30 - 25.04.2022 07:45","291.32","EUR"
"25.04.2022 07:45 - 25.04.2022 08:00","300.00","EUR"
"25.04.2022 08:00 - 25.04.2022 08:15","300.83","EUR"
"25.04.2022 08:15 - 25.04.2022 08:30","304.31","EUR"
"25.04.2022 08:30 - 25.04.2022 08:45","279.95","EUR"
"25.04.2022 08:45 - 25.04.2022 09:00","205.00","EUR"
"25.04.2022 09:00 - 25.04.2022 09:15","287.57","EUR"
"25.04.2022 09:15 - 25.04.2022 09:30","268.11","EUR"
"25.04.2022 09:30 - 25.04.2022 09:45","249.94","EUR"
"25.04.2022 09:45 - 25.04.2022 10:00","199.93","EUR"
"25.04.2022 10:00 - 25.04.2022 10:15","260.54","EUR"
"25.04.2022 10:15 - 25.04.2022 10:30","241.87","EUR"
"25.04.2022 10:30 - 25.04.2022 10:45","239.93","EUR"
"25.04.2022 10:45 - 25.04.2022 11:00","209.91","EUR"
"25.04.2022 11:00 - 25.04.2022 11:15","259.46","EUR"
"25.04.2022 11:15 - 25.04.2022 11:30","246.90","EUR"
"25.04.2022 11:30 - 25.04.2022 11:45","229.91","EUR"
"25.04.2022 11:45 - 25.04.2022 12:00","199.92","EUR"
"25.04.2022 12:00 - 25.04.2022 12:15","259.98","EUR"
"25.04.2022 12:15 - 25.04.2022 12:30","239.94","EUR"
"25.04.2022 12:30 - 25.04.2022 12:45","204.62","EUR"
"25.04.2022 12:45 - 25.04.2022 13:00","209.90","EUR"
"25.04.2022 13:00 - 25.04.2022 13:15","250.00","EUR"
"25.04.2022 13:15 - 25.04.2022 13:30","240.00","EUR"
"25.04.2022 13:30 - 25.04.2022 13:45","232.00","EUR"
"25.04.2022 13:45 - 25.04.2022 14:00","197.45","EUR"
"25.04.2022 14:00 - 25.04.2022 14:15","243.42","EUR"
"25.04.2022 14:15 - 25.04.2022 14:30","229.94","EUR"
"25.04.2022 14:30 - 25.04.2022 14:45","209.99","EUR"
"25.04.2022 14:45 - 25.04.2022 15:00","208.64","EUR"
"25.04.2022 15:00 - 25.04.2022 15:15","221.93","EUR"
"25.04.2022 15:15 - 25.04.2022 15:30","209.99","EUR"
"25.04.2022 15:30 - 25.04.2022 15:45","219.96","EUR"
"25.04.2022 15:45 - 25.04.2022 16:00","239.92","EUR"
"25.04.2022 16:00 - 25.04.2022 16:15","196.44","EUR"
"25.04.2022 16:15 - 25.04.2022 16:30","199.99","EUR"
"25.04.2022 16:30 - 25.04.2022 16:45","239.91","EUR"
"25.04.2022 16:45 - 25.04.2022 17:00","256.78","EUR"
"25.04.2022 17:00 - 25.04.2022 17:15","196.44","EUR"
"25.04.2022 17:15 - 25.04.2022 17:30","219.97","EUR"
"25.04.2022 17:30 - 25.04.2022 17:45","256.74","EUR"
"25.04.2022 17:45 - 25.04.2022 18:00","267.16","EUR"
"25.04.2022 18:00 - 25.04.2022 18:15","197.45","EUR"
"25.04.2022 18:15 - 25.04.2022 18:30","250.00","EUR"
"25.04.2022 18:30 - 25.04.2022 18:45","280.00","EUR"
"25.04.2022 18:45 - 25.04.2022 19:00","294.21","EUR"
"25.04.2022 19:00 - 25.04.2022 19:15","279.92","EUR"
"25.04.2022 19:15 - 25.04.2022 19:30","301.43","EUR"
"25.04.2022 19:30 - 25.04.2022 19:45","295.00","EUR"
"25.04.2022 19:45 - 25.04.2022 20:00","245.09","EUR"
"25.04.2022 20:00 - 25.04.2022 20:15","329.91","EUR"
"25.04.2022 20:15 - 25.04.2022 20:30","307.32","EUR"
"25.04.2022 20:30 - 25.04.2022 20:45","285.00","EUR"
"25.04.2022 20:45 - 25.04.2022 21:00","233.84","EUR"
"25.04.2022 21:00 - 25.04.2022 21:15","316.33","EUR"
"25.04.2022 21:15 - 25.04.2022 21:30","280.00","EUR"
"25.04.2022 21:30 - 25.04.2022 21:45","232.20","EUR"
"25.04.2022 21:45 - 25.04.2022 22:00","197.45","EUR"
"25.04.2022 22:00 - 25.04.2022 22:15","290.00","EUR"
"25.04.2022 22:15 - 25.04.2022 22:30","270.00","EUR"
"25.04.2022 22:30 - 25.04.2022 22:45","239.99","EUR"
"25.04.2022 22:45 - 25.04.2022 23:00","197.45","EUR"
"25.04.2022 23:00 - 25.04.2022 23:15","283.99","EUR"
"25.04.2022 23:15 - 25.04.2022 23:30","244.39","EUR"
"25.04.2022 23:30 - 25.04.2022 23:45","197.45","EUR"
"25.04.2022 23:45 - 26.04.2022 00:00","197.45","EUR"
"26.04.2022 00:00 - 26.04.2022 00:15","250.00","EUR"
"26.04.2022 00:15 - 26.04.2022 00:30","238.54","EUR"
"26.04.2022 00:30 - 26.04.2022 00:45","215.03","EUR"
"26.04.2022 00:45 - 26.04.2022 01:00","209.90","EUR"
"26.04.2022 01:00 - 26.04.2022 01:15","234.99","EUR"
"26.04.2022 01:15 - 26.04.2022 01:30","219.90","EUR"
"26.04.2022 01:30 - 26.04.2022 01:45","206.10","EUR"
"26.04.2022 01:45 - 26.04.2022 02:00","184.98","EUR"
"26.04.2022 02:00 - 26.04.2022 02:15","219.90","EUR"
"26.04.2022 02:15 - 26.04.2022 02:30","214.96","EUR"
"26.04.2022 02:30 - 26.04.2022 02:45","199.99","EUR"
"26.04.2022 02:45 - 26.04.2022 03:00","190.03","EUR"
"26.04.2022 03:00 - 26.04.2022 03:15","199.98","EUR"
"26.04.2022 03:15 - 26.04.2022 03:30","199.95","EUR"
"26.04.2022 03:30 - 26.04.2022 03:45","201.93","EUR"
"26.04.2022 03:45 - 26.04.2022 04:00","216.04","EUR"
"26.04.2022 04:00 - 26.04.2022 04:15","190.03","EUR"
"26.04.2022 04:15 - 26.04.2022 04:30","190.03","EUR"
"26.04.2022 04:30 - 26.04.2022 04:45","216.04","EUR"
"26.04.2022 04:45 - 26.04.2022 05:00","240.00","EUR"
"26.04.2022 05:00 - 26.04.2022 05:15","145.05","EUR"
"26.04.2022 05:15 - 26.04.2022 05:30","215.03","EUR"
"26.04.2022 05:30 - 26.04.2022 05:45","250.53","EUR"
"26.04.2022 05:45 - 26.04.2022 06:00","299.96","EUR"
"26.04.2022 06:00 - 26.04.2022 06:15","179.94","EUR"
"26.04.2022 06:15 - 26.04.2022 06:30","235.00","EUR"
"26.04.2022 06:30 - 26.04.2022 06:45","299.74","EUR"
"26.04.2022 06:45 - 26.04.2022 07:00","302.40","EUR"
"26.04.2022 07:00 - 26.04.2022 07:15","248.03","EUR"
"26.04.2022 07:15 - 26.04.2022 07:30","303.27","EUR"
"26.04.2022 07:30 - 26.04.2022 07:45","305.80","EUR"
"26.04.2022 07:45 - 26.04.2022 08:00","309.93","EUR"
"26.04.2022 08:00 - 26.04.2022 08:15","304.06","EUR"
"26.04.2022 08:15 - 26.04.2022 08:30","310.29","EUR"
"26.04.2022 08:30 - 26.04.2022 08:45","289.96","EUR"
"26.04.2022 08:45 - 26.04.2022 09:00","259.98","EUR"
"26.04.2022 09:00 - 26.04.2022 09:15","280.00","EUR"
"26.04.2022 09:15 - 26.04.2022 09:30","265.00","EUR"
"26.04.2022 09:30 - 26.04.2022 09:45","252.40","EUR"
"26.04.2022 09:45 - 26.04.2022 10:00","249.90","EUR"
"26.04.2022 10:00 - 26.04.2022 10:15","240.03","EUR"
"26.04.2022 10:15 - 26.04.2022 10:30","240.03","EUR"
"26.04.2022 10:30 - 26.04.2022 10:45","240.03","EUR"
"26.04.2022 10:45 - 26.04.2022 11:00","249.97","EUR"
"26.04.2022 11:00 - 26.04.2022 11:15","245.98","EUR"
"26.04.2022 11:15 - 26.04.2022 11:30","244.90","EUR"
"26.04.2022 11:30 - 26.04.2022 11:45","240.00","EUR"
"26.04.2022 11:45 - 26.04.2022 12:00","214.99","EUR"
"26.04.2022 12:00 - 26.04.2022 12:15","254.95","EUR"
"26.04.2022 12:15 - 26.04.2022 12:30","240.00","EUR"
"26.04.2022 12:30 - 26.04.2022 12:45","215.03","EUR"
"26.04.2022 12:45 - 26.04.2022 13:00","212.24","EUR"
"26.04.2022 13:00 - 26.04.2022 13:15","240.03","EUR"
"26.04.2022 13:15 - 26.04.2022 13:30","240.00","EUR"
"26.04.2022 13:30 - 26.04.2022 13:45","228.31","EUR"
"26.04.2022 13:45 - 26.04.2022 14:00","204.98","EUR"
"26.04.2022 14:00 - 26.04.2022 14:15","215.03","EUR"
"26.04.2022 14:15 - 26.04.2022 14:30","215.03","EUR"
"26.04.2022 14:30 - 26.04.2022 14:45","215.03","EUR"
"26.04.2022 14:45 - 26.04.2022 15:00","239.52","EUR"
"26.04.2022 15:00 - 26.04.2022 15:15","215.03","EUR"
"26.04.2022 15:15 - 26.04.2022 15:30","215.03","EUR"
"26.04.2022 15:30 - 26.04.2022 15:45","219.91","EUR"
"26.04.2022 15:45 - 26.04.2022 16:00","226.18","EUR"
"26.04.2022 16:00 - 26.04.2022 16:15","215.03","EUR"
"26.04.2022 16:15 - 26.04.2022 16:30","215.03","EUR"
"26.04.2022 16:30 - 26.04.2022 16:45","224.95","EUR"
"26.04.2022 16:45 - 26.04.2022 17:00","222.16","EUR"
"26.04.2022 17:00 - 26.04.2022 17:15","208.01","EUR"
"26.04.2022 17:15 - 26.04.2022 17:30","235.00","EUR"
"26.04.2022 17:30 - 26.04.2022 17:45","240.00","EUR"
"26.04.2022 17:45 - 26.04.2022 18:00","251.99","EUR"
"26.04.2022 18:00 - 26.04.2022 18:15","242.55","EUR"
"26.04.2022 18:15 - 26.04.2022 18:30","254.90","EUR"
"26.04.2022 18:30 - 26.04.2022 18:45","263.55","EUR"
"26.04.2022 18:45 - 26.04.2022 19:00","261.55","EUR"
"26.04.2022 19:00 - 26.04.2022 19:15","300.00","EUR"
"26.04.2022 19:15 - 26.04.2022 19:30","297.74","EUR"
"26.04.2022 19:30 - 26.04.2022 19:45","280.00","EUR"
"26.04.2022 19:45 - 26.04.2022 20:00","245.05","EUR"
"26.04.2022 20:00 - 26.04.2022 20:15","320.65","EUR"
"26.04.2022 20:15 - 26.04.2022 20:30","302.44","EUR"
"26.04.2022 20:30 - 26.04.2022 20:45","300.10","EUR"
"26.04.2022 20:45 - 26.04.2022 21:00","240.00","EUR"
"26.04.2022 21:00 - 26.04.2022 21:15","309.92","EUR"
"26.04.2022 21:15 - 26.04.2022 21:30","298.57","EUR"
"26.04.2022 21:30 - 26.04.2022 21:45","240.03","EUR"
"26.04.2022 21:45 - 26.04.2022 22:00","206.48","EUR"
"26.04.2022 22:00 - 26.04.2022 22:15","275.69","EUR"
"26.04.2022 22:15 - 26.04.2022 22:30","276.95","EUR"
"26.04.2022 22:30 - 26.04.2022 22:45","240.00","EUR"
"26.04.2022 22:45 - 26.04.2022 23:00","215.03","EUR"
"26.04.2022 23:00 - 26.04.2022 23:15","300.00","EUR"
"26.04.2022 23:15 - 26.04.2022 23:30","245.00","EUR"
"26.04.2022 23:30 - 26.04.2022 23:45","215.03","EUR"
"26.04.2022 23:45 - 27.04.2022 00:00","206.87","EUR"
"27.04.2022 00:00 - 27.04.2022 00:15","275.00","EUR"
"27.04.2022 00:15 - 27.04.2022 00:30","227.55","EUR"
"27.04.2022 00:30 - 27.04.2022 00:45","202.55","EUR"
"27.04.2022 00:45 - 27.04.2022 01:00","185.48","EUR"
"27.04.2022 01:00 - 27.04.2022 01:15","258.52","EUR"
"27.04.2022 01:15 - 27.04.2022 01:30","202.55","EUR"
"27.04.2022 01:30 - 27.04.2022 01:45","202.55","EUR"
"27.04.2022 01:45 - 27.04.2022 02:00","184.90","EUR"
"27.04.2022 02:00 - 27.04.2022 02:15","219.43","EUR"
"27.04.2022 02:15 - 27.04.2022 02:30","202.55","EUR"
"27.04.2022 02:30 - 27.04.2022 02:45","202.55","EUR"
"27.04.2022 02:45 - 27.04.2022 03:00","202.55","EUR"
"27.04.2022 03:00 - 27.04.2022 03:15","203.26","EUR"
"27.04.2022 03:15 - 27.04.2022 03:30","202.55","EUR"
"27.04.2022 03:30 - 27.04.2022 03:45","202.55","EUR"
"27.04.2022 03:45 - 27.04.2022 04:00","207.64","EUR"
"27.04.2022 04:00 - 27.04.2022 04:15","179.95","EUR"
"27.04.2022 04:15 - 27.04.2022 04:30","194.95","EUR"
"27.04.2022 04:30 - 27.04.2022 04:45","202.55","EUR"
"27.04.2022 04:45 - 27.04.2022 05:00","252.63","EUR"
"27.04.2022 05:00 - 27.04.2022 05:15","149.93","EUR"
"27.04.2022 05:15 - 27.04.2022 05:30","197.44","EUR"
"27.04.2022 05:30 - 27.04.2022 05:45","249.95","EUR"
"27.04.2022 05:45 - 27.04.2022 06:00","300.00","EUR"
"27.04.2022 06:00 - 27.04.2022 06:15","157.68","EUR"
"27.04.2022 06:15 - 27.04.2022 06:30","227.55","EUR"
"27.04.2022 06:30 - 27.04.2022 06:45","284.95","EUR"
"27.04.2022 06:45 - 27.04.2022 07:00","319.90","EUR"
"27.04.2022 07:00 - 27.04.2022 07:15","232.05","EUR"
"27.04.2022 07:15 - 27.04.2022 07:30","281.72","EUR"
"27.04.2022 07:30 - 27.04.2022 07:45","303.04","EUR"
"27.04.2022 07:45 - 27.04.2022 08:00","315.19","EUR"
"27.04.2022 08:00 - 27.04.2022 08:15","275.00","EUR"
"27.04.2022 08:15 - 27.04.2022 08:30","270.00","EUR"
"27.04.2022 08:30 - 27.04.2022 08:45","284.34","EUR"
"27.04.2022 08:45 - 27.04.2022 09:00","255.00","EUR"
"27.04.2022 09:00 - 27.04.2022 09:15","282.80","EUR"
"27.04.2022 09:15 - 27.04.2022 09:30","250.00","EUR"
"27.04.2022 09:30 - 27.04.2022 09:45","246.96","EUR"
"27.04.2022 09:45 - 27.04.2022 10:00","219.98","EUR"
"27.04.2022 10:00 - 27.04.2022 10:15","235.26","EUR"
"27.04.2022 10:15 - 27.04.2022 10:30","229.97","EUR"
"27.04.2022 10:30 - 27.04.2022 10:45","224.98","EUR"
"27.04.2022 10:45 - 27.04.2022 11:00","227.55","EUR"
"27.04.2022 11:00 - 27.04.2022 11:15","237.54","EUR"
"27.04.2022 11:15 - 27.04.2022 11:30","227.55","EUR"
"27.04.2022 11:30 - 27.04.2022 11:45","224.95","EUR"
"27.04.2022 11:45 - 27.04.2022 12:00","214.92","EUR"
"27.04.2022 12:00 - 27.04.2022 12:15","239.98","EUR"
"27.04.2022 12:15 - 27.04.2022 12:30","225.35","EUR"
"27.04.2022 12:30 - 27.04.2022 12:45","204.98","EUR"
"27.04.2022 12:45 - 27.04.2022 13:00","202.55","EUR"
"27.04.2022 13:00 - 27.04.2022 13:15","225.00","EUR"
"27.04.2022 13:15 - 27.04.2022 13:30","214.94","EUR"
"27.04.2022 13:30 - 27.04.2022 13:45","202.55","EUR"
"27.04.2022 13:45 - 27.04.2022 14:00","193.51","EUR"
"27.04.2022 14:00 - 27.04.2022 14:15","212.08","EUR"
"27.04.2022 14:15 - 27.04.2022 14:30","202.55","EUR"
"27.04.2022 14:30 - 27.04.2022 14:45","202.55","EUR"
"27.04.2022 14:45 - 27.04.2022 15:00","202.55","EUR"
"27.04.2022 15:00 - 27.04.2022 15:15","203.56","EUR"
"27.04.2022 15:15 - 27.04.2022 15:30","207.22","EUR"
